OrderID,OrderDate,Region,Country,State,Category,SubCategory,Product,Customer,Quantity,SalesAmount,Profit
3468777,2023-09-11 15:44:44.007220,Central,Tunisia,New Hampshire,Peripherals,Fitness,NVMe SSD 2TB,Thomas Smith,2,105.2,30.74
4672250,2023-11-16 15:44:44.007220,East,Cambodia,Nebraska,Office,Peripherals,Gaming Chair,Tracy Jones,2,45.45,101.06
2032227,2025-07-31 15:44:44.007220,North,Slovenia,Kentucky,Accessories,Accessories,Smartwatch,Michael Santos,3,60.88,87.84
9450154,2025-01-02 15:44:44.007220,North,Timor-Leste,Michigan,Office,Electronics,Bluetooth Speaker,Shannon James,2,62.73,130.62
9102189,2023-08-25 15:44:44.007220,West,Ghana,South Dakota,Peripherals,Home,Bluetooth Speaker,Olivia Brennan,5,123.7,171.49
9907290,2025-02-02 15:44:44.007220,East,Argentina,South Carolina,Electronics,Home,Webcam 1080p,Mark Mccall,3,31.12,23.04
8010069,2023-02-04 15:44:44.007220,Central,Denmark,West Virginia,Fitness,Peripherals,Tripod,William Hodges,8,112.47,48.76
3813925,2023-04-23 15:44:44.007220,West,Romania,Connecticut,Home,Peripherals,Fitness Band,Michael Berger,9,120.64,179.81
2057497,2023-09-27 15:44:44.007220,North,Aruba,Massachusetts,Electronics,Peripherals,Router AX3000,Elaine Brooks,7,110.23,60.29
2048178,2023-07-02 15:44:44.007220,South,Cameroon,Kansas,Fitness,Accessories,Smartwatch,Kylie Sparks,1,74.36,65.86
7710879,2025-01-12 15:44:44.007220,Central,Chile,Idaho,Office,Fitness,4K Monitor,Seth Harvey,6,107.11,209.52
7060607,2023-07-05 15:44:44.007220,West,Dominican Republic,New York,Fitness,Office,Bluetooth Speaker,Briana Murray,2,76.54,141.86
648888,2025-01-11 15:44:44.007220,South,Equatorial Guinea,New Jersey,Office,Office,Webcam 1080p,Adam Ballard,6,26.5,24.51
6184862,2023-07-06 15:44:44.007220,East,United Arab Emirates,Maine,Fitness,Home,Ergonomic Desk,Brooke Alexander,3,169.18,34.39
1115861,2025-03-09 15:44:44.007220,East,Guatemala,Pennsylvania,Accessories,Electronics,LED Desk Lamp,Victor Vaughn,3,109.53,71.85
1638024,2024-02-22 15:44:44.007220,Central,Korea,Maryland,Electronics,Electronics,Gaming Chair,James Webb,2,153.77,90.74
4186407,2023-08-29 15:44:44.007220,Central,Dominica,Missouri,Accessories,Electronics,Graphics Tablet,Laura Haney,4,37.07,153.63
3575523,2024-03-01 15:44:44.007220,South,French Polynesia,Alaska,Peripherals,Accessories,Tripod,Mary Hill,1,122.2,159.84
147572,2024-07-04 15:44:44.007220,South,Monaco,Utah,Accessories,Fitness,Bluetooth Speaker,Valerie Lozano,3,100.4,99.89
3027575,2023-07-28 15:44:44.007220,North,Samoa,New York,Accessories,Electronics,Ergonomic Desk,Stephanie Parsons,1,46.77,35.98
4091829,2024-10-08 15:44:44.007220,North,Denmark,Rhode Island,Accessories,Peripherals,Mechanical Keyboard,Colleen Lee,6,93.97,56.34
2226655,2025-04-25 15:44:44.007220,Central,El Salvador,Utah,Electronics,Home,USB-C Hub,Patricia Becker,6,73.07,134.75
8090081,2025-06-20 15:44:44.007220,East,Burundi,South Dakota,Fitness,Fitness,Noise-Canceling Headphones,Mark Williams,7,76.56,26.27
7683392,2025-10-11 15:44:44.007220,South,Solomon Islands,New Hampshire,Fitness,Electronics,NVMe SSD 2TB,Jacob Anderson,6,69.66,51.84
5160517,2025-07-10 15:44:44.007220,North,United States of America,Maine,Electronics,Office,Smartwatch,Jason Gonzalez,5,151.68,166.34
7251684,2023-07-24 15:44:44.007220,West,Solomon Islands,Ohio,Home,Office,USB-C Hub,Holly Shaw,5,33.81,101.86
1455439,2024-10-04 15:44:44.007220,Central,Faroe Islands,Hawaii,Accessories,Electronics,4K Monitor,Roger Olson,2,30.96,174.76
4714002,2024-10-10 15:44:44.007220,West,Sri Lanka,Maine,Fitness,Fitness,Portable Charger 20k mAh,Gina Wilson,3,100.32,243.61
7712081,2025-10-15 15:44:44.007220,Central,Belarus,Georgia,Office,Electronics,Noise-Canceling Headphones,Courtney Rhodes,4,96.12,128.55
9349870,2024-02-28 15:44:44.007220,West,Peru,Montana,Office,Accessories,Fitness Band,Regina Diaz,5,102.53,111.53
5786328,2025-06-30 15:44:44.007220,West,Somalia,Montana,Office,Home,Noise-Canceling Headphones,Joshua Gibson,1,278.44,165.73
5343691,2025-05-07 15:44:44.007220,East,Peru,West Virginia,Home,Peripherals,Ergonomic Desk,Lauren Carson,3,100.52,91.01
2660856,2025-08-12 15:44:44.007220,North,Wallis and Futuna,Mississippi,Electronics,Electronics,USB-C Hub,David Johnson,8,49.71,77.45
7345685,2023-06-30 15:44:44.007220,East,Turks and Caicos Islands,Oklahoma,Accessories,Fitness,Mechanical Keyboard,Leonard Holland,10,412.9,116.44
9939251,2024-10-20 15:44:44.007220,North,Norfolk Island,New Jersey,Office,Peripherals,Fitness Band,Elizabeth Ortiz,2,81.88,59.39
963121,2024-07-26 15:44:44.007220,Central,Burundi,Arizona,Peripherals,Peripherals,Noise-Canceling Headphones,Elizabeth Vasquez,6,150.11,-54.24
9795863,2025-10-19 15:44:44.007220,South,Bhutan,Kansas,Accessories,Home,Router AX3000,Brandy Chavez,8,41.51,7.3
3862204,2023-07-24 15:44:44.007220,East,Paraguay,West Virginia,Fitness,Peripherals,Noise-Canceling Headphones,Kimberly Matthews,5,36.54,69.36
4773599,2024-03-22 15:44:44.007220,West,Saint Lucia,Georgia,Fitness,Fitness,Tripod,Mary Bass,3,77.68,68.64
9440543,2023-02-06 15:44:44.007220,Central,New Zealand,Nebraska,Home,Home,Bluetooth Speaker,Diana Vaughn,3,145.86,75.57
585753,2023-12-19 15:44:44.007220,East,Cuba,New Hampshire,Home,Peripherals,Gaming Chair,David Cox,2,272.97,152.59
5989195,2022-12-27 15:44:44.007220,South,Poland,Mississippi,Accessories,Fitness,Smartwatch,Vanessa Howard,1,48.9,116.0
1267449,2023-10-01 15:44:44.007220,North,Indonesia,Louisiana,Electronics,Home,NVMe SSD 2TB,Bryan Charles,9,76.61,18.61
3709330,2025-01-23 15:44:44.007220,West,Korea,Colorado,Office,Peripherals,External SSD 1TB,Maria Harper,1,90.05,94.5
6308460,2024-09-13 15:44:44.007220,East,Angola,Arkansas,Fitness,Fitness,USB-C Hub,Dana Martinez,4,90.77,83.55
982629,2023-10-29 15:44:44.007220,South,Monaco,Indiana,Fitness,Electronics,USB-C Hub,Phillip Clark,1,84.02,94.3
4665128,2025-06-09 15:44:44.007220,West,Cuba,Iowa,Office,Fitness,LED Desk Lamp,Charles Lester,1,88.27,52.39
7048850,2024-06-26 15:44:44.007220,South,Afghanistan,Louisiana,Fitness,Electronics,Ergonomic Desk,Brianna Anderson,4,207.09,-74.56
7312753,2023-07-30 15:44:44.007220,East,El Salvador,Idaho,Home,Home,Microphone USB,Sean Anderson,3,190.12,-39.4
8264342,2025-11-28 15:44:44.007220,East,Guinea-Bissau,Kansas,Electronics,Accessories,Smartwatch,Alexis Baker,1,107.12,69.71
1019088,2022-12-30 15:44:44.007220,South,Brunei Darussalam,West Virginia,Peripherals,Accessories,4K Monitor,Brian Brown,9,38.69,38.33
4386905,2024-07-29 15:44:44.007220,East,Kiribati,Wyoming,Electronics,Electronics,Router AX3000,Kevin Hayes,4,72.45,80.82
7325192,2023-12-09 15:44:44.007220,South,Cyprus,South Carolina,Office,Fitness,Webcam 1080p,Richard Camacho,1,157.81,161.29
8493009,2024-12-09 15:44:44.007220,North,Maldives,Maryland,Office,Home,Mechanical Keyboard,Victor Brown,1,58.99,41.3
7418550,2023-01-22 15:44:44.007220,West,Lesotho,Montana,Electronics,Peripherals,Microphone USB,Brian Joseph,5,65.71,114.36
7302195,2025-03-22 15:44:44.007220,West,Kenya,California,Peripherals,Electronics,Smartwatch,Erica Hernandez,5,72.94,71.25
449914,2024-10-10 15:44:44.007220,South,Brunei Darussalam,Louisiana,Fitness,Office,Ergonomic Desk,Lauren Joseph,2,137.91,111.66
1578574,2025-05-27 15:44:44.007220,North,Hong Kong,Rhode Island,Accessories,Office,Microphone USB,Jody Jacobs,7,241.73,24.57
6818433,2025-11-22 15:44:44.007220,North,Bolivia,Vermont,Office,Peripherals,Gaming Chair,Matthew Rich,1,128.49,66.43
3817362,2024-10-27 15:44:44.007220,South,Mexico,Washington,Electronics,Fitness,Noise-Canceling Headphones,Jessica Beasley,1,33.05,190.88
9002071,2025-10-24 15:44:44.007220,South,Isle of Man,Michigan,Peripherals,Peripherals,4K Monitor,Jennifer Blair,8,65.78,147.94
4063933,2023-07-13 15:44:44.007220,South,Germany,Nevada,Peripherals,Accessories,External SSD 1TB,David Mckay,2,198.24,-20.19
2664729,2023-05-18 15:44:44.007220,South,Poland,New Mexico,Home,Office,LED Desk Lamp,Ronald Davis,2,41.75,190.29
9557911,2025-06-21 15:44:44.007220,Central,Bhutan,West Virginia,Home,Home,Tripod,Robin Hawkins,4,31.43,52.3
5522534,2024-09-22 15:44:44.007220,South,Myanmar,Oklahoma,Office,Electronics,Router AX3000,Meagan Jenkins,9,64.91,108.95
7519020,2024-08-26 15:44:44.007220,East,Tunisia,Texas,Fitness,Electronics,Ergonomic Desk,Jenny Moon,7,161.27,83.14
8611700,2023-05-15 15:44:44.007220,East,Austria,Maine,Office,Office,Mechanical Keyboard,Heather Lane,6,72.37,81.58
1054456,2025-01-08 15:44:44.007220,East,Croatia,Georgia,Electronics,Home,USB-C Hub,Courtney Rodriguez,2,328.04,125.34
8607186,2025-02-09 15:44:44.007220,West,Tanzania,Oklahoma,Fitness,Fitness,Mechanical Keyboard,Phillip Andrews,2,99.74,73.96
7645279,2024-01-04 15:44:44.007220,East,Sri Lanka,Nevada,Fitness,Office,NVMe SSD 2TB,Vanessa Cardenas,10,41.55,91.05
2631028,2023-04-20 15:44:44.007220,West,New Zealand,Utah,Electronics,Peripherals,USB-C Hub,Allison Hickman,2,101.24,26.3
8564927,2023-12-03 15:44:44.007220,North,Switzerland,Vermont,Accessories,Home,LED Desk Lamp,Christopher Park,2,299.87,128.06
7472274,2025-11-22 15:44:44.007220,Central,Georgia,Michigan,Fitness,Accessories,Ergonomic Desk,Christopher Thomas,7,104.96,143.96
6355418,2024-07-16 15:44:44.007220,West,Palestinian Territory,Montana,Office,Peripherals,Tripod,Patrick Bonilla,4,49.29,115.62
978547,2024-10-30 15:44:44.007220,North,Bermuda,West Virginia,Peripherals,Electronics,Graphics Tablet,Jamie Chavez,8,29.83,8.23
6585471,2024-07-18 15:44:44.007220,East,Cayman Islands,Mississippi,Home,Home,Tripod,Frederick Pugh,3,73.05,96.91
2622845,2024-10-27 15:44:44.007220,North,Nauru,Colorado,Fitness,Home,4K Monitor,Brittney Webster,4,62.37,0.6
5969018,2024-09-10 15:44:44.007220,West,Australia,Utah,Accessories,Fitness,USB-C Hub,Jeremy Coleman,2,201.3,31.97
5293922,2025-01-24 15:44:44.007220,East,Netherlands,New Hampshire,Accessories,Home,NVMe SSD 2TB,Daniel Hunt,2,50.93,242.94
1667880,2025-04-30 15:44:44.007220,Central,Guatemala,Nevada,Peripherals,Electronics,Ergonomic Desk,Michael Watkins,5,95.32,95.74
5281912,2023-12-19 15:44:44.007220,South,Mali,Texas,Peripherals,Office,Laptop Stand,Daniel Joyce,1,63.73,92.32
3900761,2023-09-22 15:44:44.007220,South,Azerbaijan,Alabama,Electronics,Peripherals,Noise-Canceling Headphones,Tony Saunders,3,32.66,144.23
8617619,2025-11-27 15:44:44.007220,North,Serbia,Kentucky,Home,Peripherals,Tripod,Bryan Jimenez,6,88.15,191.25
2298638,2025-01-24 15:44:44.007220,South,Jersey,Idaho,Accessories,Accessories,Tripod,Joseph Hall,5,35.35,60.98
2877286,2025-05-29 15:44:44.007220,North,Moldova,Texas,Office,Peripherals,Webcam 1080p,Andrea Hensley,6,131.56,143.35
7552417,2024-07-20 15:44:44.007220,West,Armenia,Nevada,Accessories,Fitness,Webcam 1080p,Thomas Atkins,2,31.26,153.65
5292009,2025-08-01 15:44:44.007220,South,Montserrat,Nevada,Peripherals,Home,Microphone USB,Michelle Butler,1,86.09,122.24
7491997,2025-07-17 15:44:44.007220,East,Brazil,Montana,Office,Fitness,NVMe SSD 2TB,Frederick Solis,1,170.5,92.18
7123963,2023-11-11 15:44:44.007220,South,Nicaragua,New Jersey,Fitness,Accessories,Bluetooth Speaker,Tamara Davis,5,125.95,149.85
975431,2025-08-25 15:44:44.007220,East,Tanzania,Connecticut,Fitness,Electronics,NVMe SSD 2TB,Kevin Warren,5,68.56,122.98
2191745,2024-07-20 15:44:44.007220,North,Indonesia,Maryland,Accessories,Peripherals,LED Desk Lamp,Connie Maxwell,3,116.49,97.46
8712629,2023-10-12 15:44:44.007220,West,Belarus,North Carolina,Electronics,Accessories,LED Desk Lamp,Kerry Lee,1,147.1,93.03
5965064,2023-02-07 15:44:44.007220,West,Singapore,Minnesota,Electronics,Office,NVMe SSD 2TB,Tyler Brewer,1,47.06,148.19
6374032,2024-04-10 15:44:44.007220,West,Cameroon,Kansas,Electronics,Peripherals,Webcam 1080p,David Thompson,8,177.23,80.18
572908,2024-09-27 15:44:44.007220,North,Cape Verde,Wisconsin,Home,Home,Gaming Chair,Angela Bean,7,158.06,54.04
2550300,2023-09-22 15:44:44.007220,North,Nigeria,New York,Peripherals,Office,4K Monitor,Justin Riley,1,38.74,115.06
7970361,2025-06-20 15:44:44.007220,Central,Pitcairn Islands,Oregon,Electronics,Electronics,Wireless Mouse,Victoria Morris,1,102.85,56.28
4393691,2024-02-29 15:44:44.007220,South,Nigeria,Massachusetts,Fitness,Home,Tripod,Barry Ramos,2,76.97,93.1
8954536,2025-04-29 15:44:44.007220,North,Gabon,Louisiana,Peripherals,Accessories,Portable Charger 20k mAh,Heather Jones,2,214.47,96.79
2144276,2023-03-22 15:44:44.007220,South,Kyrgyz Republic,New Hampshire,Office,Home,Tripod,Jacob Mitchell,2,151.51,101.98
7769093,2023-04-22 15:44:44.007220,North,Oman,Colorado,Office,Fitness,Graphics Tablet,Katie Ford,4,94.57,148.93
375739,2025-11-04 15:44:44.007220,Central,Mexico,West Virginia,Accessories,Home,4K Monitor,Joanna Pacheco,9,187.52,43.99
4986733,2025-05-12 15:44:44.007220,North,Pakistan,Illinois,Fitness,Peripherals,Webcam 1080p,John Hernandez,3,357.57,63.23
9674148,2025-04-16 15:44:44.007220,South,Bahamas,New Hampshire,Home,Home,USB-C Hub,Steven Cooper,7,32.82,-20.52
8882613,2024-12-22 15:44:44.007220,North,Rwanda,Colorado,Fitness,Fitness,NVMe SSD 2TB,Carrie Wright,5,69.96,68.09
8616493,2023-01-25 15:44:44.007220,West,Kazakhstan,New Hampshire,Office,Electronics,Smartwatch,Lisa Cox,2,49.22,21.95
6362974,2024-05-17 15:44:44.007220,North,United States Virgin Islands,Maine,Peripherals,Electronics,Ergonomic Desk,Raymond Shelton,2,88.16,99.05
4145421,2023-07-15 15:44:44.007220,Central,Austria,South Dakota,Home,Peripherals,4K Monitor,Andrea Davis,2,47.35,125.96
843829,2024-12-05 15:44:44.007220,Central,Philippines,Missouri,Peripherals,Home,External SSD 1TB,Nathaniel Douglas,9,162.49,72.16
7895078,2025-08-21 15:44:44.007220,South,United States of America,Rhode Island,Accessories,Electronics,LED Desk Lamp,Felicia Aguilar,9,359.9,45.17
720485,2024-08-06 15:44:44.007220,South,Cambodia,Minnesota,Electronics,Accessories,Mechanical Keyboard,Matthew Bates,1,99.47,114.55
5394819,2024-09-10 15:44:44.007220,Central,Bulgaria,Rhode Island,Office,Fitness,Router AX3000,Angela Hansen,4,35.09,89.44
4349899,2023-02-27 15:44:44.007220,South,Norway,Michigan,Peripherals,Peripherals,Mechanical Keyboard,Meagan Calderon,1,61.94,51.67
5668772,2024-06-26 15:44:44.007220,North,Saint Vincent and the Grenadines,Utah,Peripherals,Office,Smartwatch,Anna Santiago,6,66.85,74.91
7477556,2025-02-13 15:44:44.007220,East,Madagascar,Mississippi,Accessories,Office,Router AX3000,Eric Bean,9,211.09,50.76
6263058,2025-11-12 15:44:44.007220,East,Guam,Wyoming,Electronics,Home,Fitness Band,Mr. Chad Jones,5,110.63,62.41
1424175,2025-05-14 15:44:44.007220,Central,Tanzania,Connecticut,Accessories,Fitness,Portable Charger 20k mAh,Kimberly Rodgers,2,101.67,-5.94
5489033,2023-07-13 15:44:44.007220,North,Mali,Arizona,Peripherals,Home,Portable Charger 20k mAh,Sherri Williamson,4,54.38,94.88
5242147,2025-06-15 15:44:44.007220,Central,Nauru,Missouri,Home,Office,External SSD 1TB,Christopher Schwartz,7,62.32,61.74
7547546,2024-12-03 15:44:44.007220,West,Niger,Hawaii,Electronics,Home,Ergonomic Desk,Amanda Diaz,8,124.72,150.02
7397090,2024-06-29 15:44:44.007220,North,Saint Helena,Kansas,Electronics,Home,Smartwatch,Lisa Goodwin,4,80.95,37.1
6195349,2025-10-30 15:44:44.007220,South,Slovenia,New Hampshire,Electronics,Accessories,Tripod,David Sheppard,2,153.0,27.96
7451320,2023-02-24 15:44:44.007220,South,Slovenia,New Mexico,Electronics,Accessories,Ergonomic Desk,Cheyenne Gregory,3,65.99,98.43
6175878,2025-02-06 15:44:44.007220,Central,Montenegro,New Hampshire,Electronics,Fitness,4K Monitor,Douglas Reyes,7,11.15,32.79
7648448,2025-01-12 15:44:44.007220,East,Malta,Nebraska,Office,Electronics,Microphone USB,Ruth Solis,4,67.11,147.65
2410140,2025-12-03 15:44:44.007220,East,Burundi,Kentucky,Office,Peripherals,Bluetooth Speaker,John Watson,5,33.66,112.75
4287788,2023-08-04 15:44:44.007220,North,Vietnam,Connecticut,Home,Accessories,Router AX3000,Kelli Martinez,7,128.3,151.52
8786324,2025-02-14 15:44:44.007220,Central,Belize,Wisconsin,Electronics,Peripherals,Bluetooth Speaker,Jerry Palmer,7,114.82,127.9
7587220,2024-02-27 15:44:44.007220,Central,Switzerland,Nevada,Peripherals,Home,Router AX3000,Thomas Velasquez,7,170.72,155.16
3458435,2023-08-23 15:44:44.007220,South,Turks and Caicos Islands,Minnesota,Electronics,Office,External SSD 1TB,Jennifer Sanders,4,60.98,113.83
7567726,2023-06-12 15:44:44.007220,East,Holy See (Vatican City State),Kansas,Home,Peripherals,USB-C Hub,Brad Walker,8,81.43,93.8
9327420,2024-07-31 15:44:44.007220,East,Ghana,Connecticut,Accessories,Home,External SSD 1TB,Marie Moody,2,59.52,114.7
6164832,2025-10-21 15:44:44.007220,South,Burundi,Arizona,Electronics,Accessories,4K Monitor,Ronald Horton,6,91.58,161.71
4071774,2025-09-21 15:44:44.007220,North,Burundi,Wisconsin,Peripherals,Fitness,Microphone USB,Joan Smith,1,147.03,-4.36
6289302,2025-07-29 15:44:44.007220,Central,Belgium,Alaska,Accessories,Fitness,USB-C Hub,Ruben Dunn,10,39.81,129.78
1203070,2024-09-08 15:44:44.007220,West,Saint Lucia,Rhode Island,Home,Home,Router AX3000,Ashley Roberts,4,220.76,97.82
8919709,2025-04-04 15:44:44.007220,West,Gabon,Delaware,Fitness,Electronics,4K Monitor,Jason Bauer,1,104.55,179.65
5418841,2023-05-15 15:44:44.007220,West,Kuwait,California,Office,Home,NVMe SSD 2TB,Taylor Carlson,9,185.93,-1.49
5879998,2023-09-03 15:44:44.007220,Central,Andorra,South Dakota,Home,Fitness,External SSD 1TB,Dana Thomas,9,68.86,96.65
2264813,2025-05-19 15:44:44.007220,Central,Japan,Alabama,Electronics,Electronics,NVMe SSD 2TB,Cynthia Butler,2,72.4,95.48
2667173,2024-08-28 15:44:44.007220,South,Papua New Guinea,Texas,Accessories,Peripherals,Webcam 1080p,William Jones,4,184.39,-6.39
5905303,2025-11-11 15:44:44.007220,East,Mali,Ohio,Electronics,Peripherals,Laptop Stand,Virginia Spencer,1,112.2,53.45
9341585,2024-06-29 15:44:44.007220,South,Iceland,New Mexico,Home,Peripherals,Tripod,James Brooks,1,230.28,81.05
9050276,2023-06-24 15:44:44.007220,Central,San Marino,Alaska,Home,Accessories,Microphone USB,Austin Allen,5,32.44,60.61
9841631,2023-10-26 15:44:44.007220,South,Palestinian Territory,South Dakota,Home,Fitness,Tripod,Kevin Sherman,10,37.76,-46.93
5764316,2023-03-09 15:44:44.007220,North,Burkina Faso,Arizona,Electronics,Electronics,Microphone USB,George Day,1,132.84,144.24
4540189,2024-02-19 15:44:44.007220,Central,Switzerland,Wyoming,Office,Fitness,Wireless Mouse,Veronica Mendoza,2,104.2,51.16
8455692,2024-07-30 15:44:44.007220,East,Cocos (Keeling) Islands,Florida,Office,Accessories,Smartwatch,Ricardo Ellis,5,78.77,16.18
5090112,2025-06-30 15:44:44.007220,North,French Polynesia,Illinois,Home,Electronics,External SSD 1TB,Curtis Williams,9,272.59,20.79
7475356,2025-04-14 15:44:44.007220,West,Venezuela,Maryland,Office,Accessories,Gaming Chair,Virginia Daniels,2,154.27,72.61
2510360,2024-09-15 15:44:44.007220,East,El Salvador,Arizona,Home,Peripherals,Smartwatch,Cheryl Kelly,2,42.48,171.63
2293891,2025-01-11 15:44:44.007220,Central,Slovakia (Slovak Republic),Arkansas,Fitness,Electronics,Gaming Chair,Evelyn Martinez,7,121.91,83.26
4155688,2025-07-27 15:44:44.007220,North,Heard Island and McDonald Islands,Nevada,Peripherals,Office,Webcam 1080p,Natalie Kline,1,110.57,112.41
2463534,2023-07-01 15:44:44.007220,North,Hungary,Michigan,Peripherals,Office,Tripod,Kathleen Jimenez,6,118.62,121.45
7115136,2024-05-06 15:44:44.007220,South,Uzbekistan,North Dakota,Peripherals,Fitness,Gaming Chair,Bradley Coleman,4,101.28,127.54
3284887,2023-11-06 15:44:44.007220,West,Jersey,Rhode Island,Fitness,Office,Router AX3000,Catherine Carter MD,6,48.5,82.01
5276450,2025-09-28 15:44:44.007220,North,Greece,Texas,Electronics,Office,NVMe SSD 2TB,Jeremy Robbins,1,59.99,193.06
7771057,2024-04-21 15:44:44.007220,South,Chad,Vermont,Fitness,Peripherals,Mechanical Keyboard,Jeremy Acosta,1,57.71,84.14
947927,2024-07-13 15:44:44.007220,West,United States Minor Outlying Islands,Minnesota,Fitness,Home,Router AX3000,Jessica Fowler,4,149.07,45.84
4894062,2022-12-31 15:44:44.007220,North,Somalia,Arkansas,Office,Accessories,Bluetooth Speaker,Mark Cox,2,76.24,83.48
6236730,2025-03-19 15:44:44.007220,East,Spain,West Virginia,Electronics,Office,Mechanical Keyboard,Tiffany Thomas,1,68.62,-60.43
9667738,2024-01-17 15:44:44.007220,East,Netherlands,Utah,Fitness,Peripherals,USB-C Hub,Amanda Jones,4,166.35,19.38
6581857,2025-10-12 15:44:44.007220,West,Slovakia (Slovak Republic),Tennessee,Fitness,Peripherals,Tripod,James Bradley,7,50.39,82.14
2093318,2023-09-04 15:44:44.007220,North,Netherlands Antilles,Georgia,Office,Peripherals,Gaming Chair,Tiffany Watson,2,380.4,83.64
9458865,2025-01-01 15:44:44.007220,South,Serbia,California,Accessories,Fitness,NVMe SSD 2TB,Kendra Sanders,5,78.84,86.61
6834157,2025-10-04 15:44:44.007220,North,Pakistan,Louisiana,Electronics,Electronics,4K Monitor,Brian Fitzgerald,2,53.21,87.26
